4.7778, 0.0000, 3.9781, 2.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1 ;
4.2222, 2.1111, 4.5144, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
82.3332, 19.5062, 41.0548, 20.7160, 15.0000, 8.4198, 0.0000, 1.0000, 1.0000, 2.0000, 4.0000, 0.0000, 66.0000, 7 ;
5.0000, 0.0000, 1.6804, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 0.0000, 5.0754, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.7778, 3.2099, 4.9890, 4.0247, 0.0000, 1.1111, 2.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 3.0000, 4 ;
3.7778, 0.0000, 3.7380, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
66.9999, 13.8642, 42.0905, 17.8519, 1.0000, 7.6667, 3.0000, 1.0000, 0.0000, 4.0000, 5.0000, 0.0000, 69.0000, 7 ;
12.8889, 2.4444, 10.9136, 5.1605, 2.0000, 2.4938, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 13.0000, 8 ;
3.7778, 0.0000, 3.0165, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.5556, 1.0000, 3.3306, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 2.1358, 4.5789, 1.0494, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 2 ;
83.8887, 15.9012, 32.9410, 13.1482, 3.0000, 7.7037, 3.0000, 4.0000, 0.0000, 1.0000, 2.0000, 0.0000, 70.0000, 3 ;
124.7775, 19.2716, 64.3155, 24.2839, 5.0000, 5.8889, 5.0000, 2.0000, 0.0000, 1.0000, 7.0000, 1.0000, 119.0000, 9 ;
3.8889, 0.0000, 4.9163, 0.0000, 0.0000, 3.0370, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 2.0000, 3 ;
50.2221, 15.2346, 49.9314, 13.1235, 11.0000, 8.8642, 6.0000, 4.0000, 0.0000, 1.0000, 2.0000, 0.0000, 63.0000, 5 ;
8.3333, 2.3457, 5.4678, 3.0000, 1.0000, 3.1975, 1.0000, 0.0000, 0.0000, 0.0000, 2.0000, 0.0000, 9.0000, 6 ;
3.7778, 1.0000, 4.1152, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
24.2222, 7.3704, 34.3237, 12.9506, 3.0000, 7.4568, 2.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 37.0000, 3 ;
4.0000, 0.0000, 4.8656, 1.0494, 0.0000, 1.0741, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 0.0000, 4.5021, 1.0370, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 2.0494, 3.0892, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
5.3333, 0.0000, 4.0247, 5.0370, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 2.0000, 1 ;
4.2222, 1.0864, 3.7174, 0.0000, 1.0000, 1.0494, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 2 ;
26.8889, 3.3333, 13.8080, 3.3951, 2.0000, 0.0000, 2.0000, 0.0000, 0.0000, 1.0000, 2.0000, 0.0000, 22.0000, 5 ;
4.0000, 1.0000, 5.2894, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.2222, 2.2593, 3.9438, 1.0617, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
19.7778, 9.1852, 19.6090, 3.2346, 3.0000, 4.4321, 1.0000, 2.0000, 0.0000, 0.0000, 2.0000, 0.0000, 30.0000, 7 ;
42.8888, 17.3086, 58.2126, 17.7160, 13.0000, 6.5556, 8.0000, 3.0000, 0.0000, 2.0000, 4.0000, 1.0000, 62.0000, 5 ;
5.2222, 0.0000, 1.8711, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 1.0741, 4.4129, 0.0000, 0.0000, 2.1111, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 2 ;
13.3333, 7.1605, 18.2689, 7.3951, 10.0000, 7.3580, 5.0000, 0.0000, 0.0000, 3.0000, 0.0000, 0.0000, 18.0000, 9 ;
4.0000, 2.0617, 3.9150, 0.0000, 4.0000, 1.0247, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1 ;
4.0000, 0.0000, 4.7956, 1.0247, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 2.0988, 4.3018, 0.0000, 0.0000, 1.0864, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.5556, 0.0000, 4.0549, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
85.6665, 6.7037, 43.5610, 15.7901, 3.0000, 8.7284, 2.0000, 0.0000, 0.0000, 2.0000, 27.0000, 1.0000, 76.0000, 9 ;
5.2222, 1.0617, 3.8628, 3.0000, 2.0000, 2.1111, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 7.0000, 7 ;
4.4444, 1.0000, 4.6406, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
5.2222, 1.1358, 4.2922, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0000, 1 ;
4.8889, 5.6173, 5.1920, 4.0617, 3.0000, 1.0123, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 3.0000, 1 ;
7.5556, 3.3086, 3.0549, 2.0247, 1.0000, 1.0988, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 3.0000, 2 ;
